Test ID,auroc,eer,accuracy_at_eer,sensitivity_at_eer,specificity_at_eer,accuracy_at_sensitivity90,sensitivity_at_sensitivity90,specificity_at_sensitivity90
bg_m_Chemo_SVM/version_4,0.5482954382896423,0.5028408765792847,0.5303030014038086,0.4545454680919647,0.5397727489471436,0.20202019810676575,0.9090909361839294,0.11363636702299118
bg_m_Chemo_NN/version_0,0.6374327540397644,0.41498902440071106,0.5841584205627441,0.5862069129943848,0.5838150382041931,0.22772277891635895,0.8965517282485962,0.11560693383216858
bg_m_Chemo_NN/version_1,0.7045918703079224,0.34714287519454956,0.6600984930992126,0.6428571343421936,0.6628571152687073,0.37931033968925476,0.8928571343421936,0.2971428632736206
bg_m_Chemo_NN/version_2,0.8185415267944336,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.5846154093742371,0.8928571343421936,0.5329341292381287
bg_m_Chemo_NN/version_3,0.8366819620132446,0.2461751103401184,0.762135922908783,0.7419354915618896,0.7657142877578735,0.40776699781417847,0.9032257795333862,0.3199999928474426
bg_m_Chemo_NN/version_4,0.5754132270812988,0.46022725105285645,0.5353535413742065,0.5454545617103577,0.5340909361839294,0.1666666716337204,0.9090909361839294,0.07386363297700882
bg_m_Chemo_LogisticRegression/version_0,0.6322504281997681,0.4092086851596832,0.594059407711029,0.5862069129943848,0.5953757166862488,0.22772277891635895,0.8965517282485962,0.11560693383216858
bg_m_Chemo_LogisticRegression/version_1,0.7015305757522583,0.35285714268684387,0.6502463221549988,0.6428571343421936,0.6514285802841187,0.3694581389427185,0.8928571343421936,0.2857142984867096
bg_m_Chemo_LogisticRegression/version_2,0.8186483979225159,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.6051282286643982,0.8928571343421936,0.5568862557411194
bg_m_Chemo_LogisticRegression/version_3,0.8278341293334961,0.26046082377433777,0.737864077091217,0.7419354915618896,0.7371428608894348,0.3786407709121704,0.9032257795333862,0.2857142984867096
bg_m_Chemo_LogisticRegression/version_4,0.5761880278587341,0.46022725105285645,0.5353535413742065,0.5454545617103577,0.5340909361839294,0.1515151560306549,0.9090909361839294,0.05681818351149559
bg_m_Chemo_LinearRegression/version_0,0.6340442895889282,0.41209885478019714,0.5891088843345642,0.5862069129943848,0.589595377445221,0.21782177686691284,0.8965517282485962,0.10404624044895172
bg_m_Chemo_LinearRegression/version_1,0.7029591798782349,0.32357144355773926,0.674876868724823,0.6785714030265808,0.6742857098579407,0.37438422441482544,0.8928571343421936,0.2914285659790039
bg_m_Chemo_LinearRegression/version_2,0.8185415267944336,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.5846154093742371,0.8928571343421936,0.5329341292381287
bg_m_Chemo_LinearRegression/version_3,0.8274654746055603,0.26046082377433777,0.737864077091217,0.7419354915618896,0.7371428608894348,0.3883495032787323,0.9032257795333862,0.2971428632736206
bg_m_Chemo_LinearRegression/version_4,0.5754132270812988,0.46022725105285645,0.5353535413742065,0.5454545617103577,0.5340909361839294,0.1515151560306549,0.9090909361839294,0.05681818351149559
bg_m_cat_all_RandomForest/version_0,0.6340442895889282,0.38618698716163635,0.6089109182357788,0.6206896305084229,0.6069363951683044,0.3316831588745117,0.7931034564971924,0.2543352544307709
bg_m_cat_all_RandomForest/version_1,0.6358163356781006,0.46642857789993286,0.5320196747779846,0.5357142686843872,0.5314285755157471,0.4137931168079376,0.8571428656578064,0.34285715222358704
bg_m_cat_all_RandomForest/version_2,0.5808383822441101,0.49550896883010864,0.5076923370361328,0.5,0.5089820623397827,0.5076923370361328,0.5,0.5089820623397827
bg_m_cat_all_RandomForest/version_3,0.7256220579147339,0.2557603716850281,0.7233009934425354,0.774193525314331,0.7142857313156128,0.49514561891555786,0.9032257795333862,0.4228571355342865
